tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
76_62,0.89183086,5.1889334,3.9709237,8.472506,deciduous,dense,1297.23334684968
76_63,0.8903914,5.9167767,4.50235,9.23836,deciduous,dense,1479.19412702322
76_64,0.8930624,4.590714,3.1090615,7.547504,deciduous,dense,1147.6784944534302
76_65,0.9006628,4.6211896,3.1118853,8.201881,deciduous,dense,1155.297365039587
76_66,0.89711267,6.7625155,4.0495167,8.404673,deciduous,dense,1690.6289383769035
76_67,0.89971936,3.4009964,2.0025508,6.14612,deciduous,dense,850.2490818500519
76_68,0.8948156,2.4027176,0.093775555,5.05931,deciduous,dense,600.6794050335884
76_69,0.8943477,3.3940663,0.005889115,6.7764387,deciduous,dense,848.5165424644947
76_70,0.89312917,4.66716,3.7849174,6.4556665,deciduous,dense,1166.7899787425995
76_71,0.89202684,5.8192005,4.727901,7.182165,deciduous,dense,1454.8000879585743
76_72,0.88884014,6.694565,5.667104,9.951185,deciduous,dense,1673.6412420868874
76_73,0.89307636,8.8225,7.088316,11.613403,deciduous,dense,2205.6249901652336
76_74,0.894108,9.03139,7.8562984,10.368285,deciduous,dense,2257.847599685192
76_75,0.89486825,10.749008,4.172104,13.88805,deciduous,dense,2687.252126634121
76_76,0.8961599,5.7498493,1.0413259,10.422441,deciduous,dense,1437.4623075127602
76_77,0.8936633,8.823922,4.4016676,10.86369,deciduous,dense,2205.980569124222
76_78,0.8949273,7.8835225,6.182934,9.182967,deciduous,dense,1970.880664885044
76_79,0.89996946,8.831208,7.5065846,9.994789,deciduous,dense,2207.8020498156548
76_80,0.8975623,8.195449,6.597943,11.228657,deciduous,dense,2048.862166702748
76_81,0.8974088,4.3986797,1.4091733,6.8386745,deciduous,dense,1099.6699333190918
76_82,0.89594465,7.1852303,1.4836307,11.240533,deciduous,dense,1796.3076010346413
76_83,0.89612734,8.82543,7.0516386,11.20146,deciduous,dense,2206.357568502426
76_84,0.91223925,6.3544416,2.8073363,10.587271,deciduous,dense,1588.6103734374046
76_85,0.9131298,4.5776267,2.2723157,12.581923,mixed,dense,1144.4066651165483
76_86,0.90952206,9.408115,3.0965612,12.959491,mixed,dense,2352.028898894787
76_87,0.90260994,11.227982,9.882934,12.360432,deciduous,dense,2806.9954365491867
76_88,0.9078543,10.843018,8.235597,14.6565895,deciduous,dense,2710.7544243335724
76_89,0.91343397,11.647355,8.116478,15.228894,deciduous,dense,2911.8387028574944
76_90,0.51940244,8.411453,0.0,15.536927,mixed,dense,2102.863229811192
77_0,0.67467487,8.407053,6.9321938,9.843637,deciduous,dense,2101.7633378505707
77_1,0.9008586,8.863884,6.0580497,11.351329,deciduous,dense,2215.971052646637
77_2,0.89811945,11.117458,7.4260616,12.671577,deciduous,dense,2779.364585876465
77_3,0.8935879,10.27236,9.6904745,12.024816,deciduous,dense,2568.0899620056152
77_4,0.8938999,10.077138,9.211326,10.41478,deciduous,dense,2519.284561276436
77_5,0.89614636,7.8951592,2.3820908,10.334149,deciduous,dense,1973.789744079113
77_6,0.8933586,1.8824656,0.0,7.231382,deciduous,dense,470.6163890659809
77_7,0.8943772,0.33789122,0.0,2.3423882,deciduous,dense,84.47280270047486
77_8,0.89694035,4.4776015,1.3240545,7.2836437,deciduous,dense,1119.4003745913506
77_9,0.8947387,7.24948,5.3219476,8.208416,deciduous,dense,1812.3699352145195
77_10,0.8952496,7.5090375,6.356856,8.387039,deciduous,dense,1877.2594630718231
77_11,0.8914431,8.411044,7.3138423,10.67822,deciduous,dense,2102.760970592499
77_12,0.8926101,10.475521,5.1678596,11.996501,deciduous,dense,2618.880197405815
77_13,0.8943877,6.3740273,2.4355698,10.349846,deciduous,dense,1593.506895005703
77_14,0.8924782,3.4908917,0.899617,7.909751,deciduous,dense,872.7229200303555
77_15,0.8903876,4.040782,1.5238472,6.8381824,deciduous,dense,1010.1955384016036
77_16,0.8957041,7.091775,5.277055,8.822896,deciduous,dense,1772.9436978697777
77_17,0.89273995,8.177399,5.1267567,10.243833,deciduous,dense,2044.3497225642204
77_18,0.89240545,5.2329154,2.691067,8.431635,deciduous,dense,1308.228820562363
